country,designation,points,price,province,region_1,region_2,variety,winery
3,23671,90,46.0,8,76,4,11,658
3,11562,90,35.0,8,2,3,9,4658
3,11562,90,35.0,8,162,14,11,4658
4,34822,90,27.0,5,466,1,15,2491
4,34823,90,17.0,5,466,1,15,2491
3,12111,90,14.0,8,39,9,15,5014
3,6455,90,21.0,8,52,4,40,347
3,2,90,20.0,8,80,1,3,3251
3,5557,90,135.0,8,2,3,32,150
3,10403,90,24.0,8,16,1,94,5054
4,7353,90,17.0,5,150,1,1,6815
3,34824,90,72.0,8,2,3,15,5337
6,26895,90,22.0,9,2,1,4,1174
1,34825,90,20.0,32,520,1,69,15741
3,1383,90,20.0,8,85,11,20,179
1,34826,90,40.0,32,881,1,687,10851
3,1902,90,18.0,8,39,9,1,2414
9,2,90,17.0,23,136,1,4,326
3,2,90,45.0,8,2,3,9,3342
5,2271,92,105.0,22,321,1,5,318
4,5161,92,55.0,5,156,1,91,5070
3,2,92,35.0,30,151,13,30,378
3,10507,92,29.0,8,16,1,40,2087
3,34827,92,39.0,19,178,8,32,9602
3,2,92,32.0,8,274,1,32,12628
3,9585,92,29.0,8,217,1,34,3933
8,6981,92,40.0,18,2,1,15,980
3,465,92,30.0,8,78,1,5,3201
3,2,92,39.0,8,397,1,40,2745
4,34828,92,45.0,130,2,1,688,15663
3,34829,92,30.0,8,16,1,34,14310
3,47,92,28.0,8,101,11,22,4335
3,32789,92,24.0,8,173,11,40,2485
3,2,92,44.0,8,69,1,5,3108
3,15610,92,55.0,8,95,1,53,1163
5,8250,92,45.0,22,181,1,5,1018
4,34830,92,48.0,5,12,1,88,14685
5,34831,92,62.0,22,294,1,11,7317
5,34832,92,150.0,22,248,1,5,16150
3,34833,92,38.0,8,170,1,47,11795
3,21128,92,65.0,8,143,3,94,7137
3,2066,92,55.0,19,184,8,9,2057
1,5191,92,35.3634,32,226,1,48,3107
3,34834,92,35.0,30,151,13,32,1704
5,34835,92,90.0,22,538,1,11,5173
3,10674,92,18.0,8,176,6,34,1082
3,1534,92,48.0,19,178,8,47,3144
5,34195,92,27.0,63,318,1,153,2973
3,34836,92,20.0,8,39,9,1,12945
3,1549,89,30.0,19,33,8,9,585
10,20108,89,24.0,29,2,1,11,4073
10,3149,89,36.0,29,2,1,15,3722
3,8764,89,34.0,8,27,1,15,2623
3,2,88,49.0,8,17,4,5,4899
12,34837,88,80.0,41,2,1,5,7027
10,1755,88,55.0,29,2,1,11,4073
1,34838,88,25.0,28,51,1,11,7804
5,2,88,30.0,17,333,1,32,1439
5,2,88,85.0,17,335,1,32,8455
3,2,88,15.0,19,33,8,44,3936
10,34839,88,14.0,29,2,1,50,4855
11,2,88,14.0,33,2,1,20,240
10,2,88,17.0,29,2,1,73,7366
3,2,88,42.0,8,60,4,12,2924
1,34840,88,38.0,1,15,1,17,4611
3,2,88,30.0,8,2,3,9,2787
8,5447,88,14.0,31,2,1,20,2668
3,2,88,27.0,8,92,1,47,381
12,2,88,18.0,204,2,1,5,7303
1,32102,88,20.0,15,685,1,33,5794
12,34841,88,20.0,41,2,1,5,14150
1,2,88,28.0,44,553,1,15,3627
3,2,88,11.0,19,197,16,8,3099
3,2,88,18.0,8,95,1,20,12238
11,2,88,20.0,33,2,1,11,5044
8,1672,88,17.0,31,2,1,20,352
6,34842,88,50.0,65,2,1,4,3242
3,31182,88,50.0,19,168,8,15,1999
1,28866,88,25.0,15,40,1,33,6335
8,35,88,19.0,18,2,1,36,311
30,2,88,12.0,194,2,1,200,12799
9,14236,88,13.0,23,43,1,11,326
4,9761,88,28.0,5,12,1,88,8125
4,24476,88,16.0,56,508,1,1,13631
5,8392,88,63.0,22,392,1,5,2308
21,24472,88,17.0,193,2,1,140,7754
1,2,88,18.0,1,18,1,28,4616
5,24473,88,35.3634,22,246,1,5,9386
5,2,88,17.0,6,7,1,50,5254
5,24474,88,35.3634,22,246,1,5,13630
5,24475,88,23.0,22,822,1,5,11655
5,2,88,20.0,27,412,1,39,9181
5,10638,88,35.3634,22,246,1,5,5630
5,7859,88,15.0,6,7,1,50,1952
1,2,88,20.0,15,262,1,133,5973
1,7207,88,20.0,1,15,1,155,2941
3,2,88,35.0,3,44,2,5,943
9,619,88,35.3634,93,255,1,39,801
3,2,88,16.0,8,39,9,16,3763
3,2,88,15.0,3,14,5,4,700
5,34843,87,23.0,22,597,1,5,4049
8,174,87,13.0,266,2,1,36,166
8,174,87,13.0,18,2,1,5,2107
4,2,87,17.0,26,45,1,37,1523
5,2,87,15.0,17,311,1,39,8250
4,31263,87,15.0,5,150,1,105,3719
3,2,87,30.0,8,162,14,11,13556
6,2,87,11.0,9,2,1,4,5365
3,2,87,15.0,8,176,6,40,5410
1,34541,87,15.0,20,34,1,29,14282
8,2422,87,22.0,43,2,1,16,3005
3,2008,87,98.0,8,76,4,12,1120
3,2,87,45.0,3,44,2,5,72
1,34844,87,13.0,1,15,1,17,1073
1,3295,87,13.0,20,608,1,1,3874
4,34845,87,40.0,5,150,1,55,15861
9,2,87,11.0,93,227,1,67,13752
4,28737,87,15.0,5,230,1,271,6532
9,23075,87,20.0,23,136,1,15,9090
5,325,87,13.0,27,403,1,82,16151
3,2,87,60.0,8,23,4,9,2724
1,34717,87,15.0,28,50,1,41,15807
1,2,87,10.0,28,50,1,41,15807
5,2,87,40.0,22,222,1,5,3625
3,2,87,40.0,19,184,8,9,948
3,2,87,14.0,19,184,8,9,2753
1,34537,87,13.0,20,34,1,29,11755
1,34538,87,21.0,20,34,1,29,11757
3,103,87,11.0,19,33,8,4,3099
3,34539,87,26.0,19,33,8,32,2694
3,1077,87,38.0,8,22,4,40,212
1,34846,87,26.0,28,50,1,41,8617
3,2,87,14.0,8,39,9,82,16152
3,2,87,20.0,3,3,2,3,2573
1,31751,87,24.0,28,50,1,41,9286
3,2722,87,50.0,8,2,3,494,127
8,174,87,13.0,14,2,1,36,270
3,4333,86,14.0,8,39,9,82,2564
3,2,86,16.0,8,9,1,5,4960
3,34847,88,20.0,19,33,8,32,10126
5,34848,88,25.0,22,222,1,5,5996
3,34849,88,18.0,8,706,1,11,16153
5,34850,88,35.3634,13,663,1,19,728
5,2,88,35.3634,22,541,1,5,5071
3,2,88,15.0,8,39,9,15,1191
3,2,88,35.0,8,162,14,9,581
10,34851,88,22.0,186,2,1,15,5697
10,6203,88,18.0,186,2,1,211,5697
5,16169,88,35.3634,22,541,1,5,4049
7,55,88,12.0,10,79,1,59,1345
3,2,88,24.0,8,162,14,5,473
3,2068,88,56.0,8,76,4,5,2591
1,34852,88,30.0,42,138,1,115,16154
3,34853,88,22.0,8,16,1,34,23
5,2,88,39.0,22,181,1,5,12403
7,38,88,13.0,11,11,1,66,12290
10,34854,88,35.3634,55,2,1,203,991
5,34855,88,35.3634,13,74,1,19,728
5,2265,88,35.3634,13,363,1,19,728
10,2,88,35.3634,29,2,1,203,3733
5,4858,88,35.3634,22,541,1,5,410
3,34856,88,45.0,19,33,8,29,2747
11,34857,88,16.0,48,2,1,685,9463
5,12297,88,120.0,22,247,1,5,318
3,2,88,48.0,8,199,3,16,3164
3,2,89,35.0,3,3,2,5,455
3,1337,89,35.0,19,184,8,159,6129
1,2,89,20.0,28,50,1,41,14754
3,2,89,20.0,3,3,2,5,9755
1,14430,89,24.0,1,167,1,96,4047
4,2,89,18.0,26,353,1,1,16155
6,13251,89,20.0,9,2,1,4,5155
3,47,89,70.0,8,17,4,5,16156
3,34858,89,49.0,3,110,2,5,3820
1,34859,89,21.0,28,50,1,41,16157
1,2,89,45.0,15,488,1,33,16158
3,3276,89,38.0,19,168,8,47,9013
1,9021,89,15.0,1,380,1,45,424
1,16674,89,30.0,20,1105,1,15,16159
3,2,89,28.0,8,16,1,34,3726
3,2,89,24.0,8,16,1,46,3726
8,10825,89,18.0,14,2,1,36,353
1,34860,89,15.0,20,34,1,258,2580
3,2,89,25.0,3,200,15,30,4029
3,2,89,60.0,19,33,8,9,848
3,13272,89,49.0,19,178,8,12,2286
5,34861,89,60.0,22,181,1,5,453
4,34862,89,32.0,5,12,1,88,6378
1,34863,89,17.0,20,34,1,29,15309
1,34864,89,50.0,20,34,1,29,6379
3,27,89,25.0,8,217,1,70,442
8,856,89,19.0,211,2,1,126,4408
6,34865,89,18.0,65,2,1,4,7652
1,24862,89,18.0,28,50,1,41,4911
3,34866,89,50.0,3,24,2,5,11236
1,27072,91,35.3634,32,212,1,102,572
5,2,91,38.0,76,272,1,20,4734
5,21656,91,25.0,76,269,1,20,6158
3,34867,91,22.0,8,23,4,39,6477
1,5965,91,46.0,32,226,1,48,5913
1,8158,91,35.3634,32,59,1,48,5533
3,2,91,15.0,19,33,8,4,1593
3,2,91,28.0,30,151,13,30,1336
8,2,91,29.0,14,2,1,47,5161
1,2,91,53.0,32,59,1,48,6514
1,34868,91,35.3634,32,226,1,48,6740
5,243,91,45.0,76,269,1,20,5184
3,19648,91,20.0,19,152,8,11,9418
3,382,91,45.0,8,104,1,5,10717
1,34869,91,45.0,32,226,1,48,4050
3,14959,91,22.0,19,33,8,1,510
3,2,91,19.0,8,92,1,87,3639
1,34870,91,90.0,32,59,1,48,641
1,6470,91,105.0,32,59,1,48,641
3,2,91,25.0,8,22,4,9,613
3,16711,91,72.0,8,76,4,5,151
3,19297,91,24.0,8,176,6,40,9722
3,2,91,17.0,8,36,1,11,1701
5,19298,91,38.0,76,499,1,18,4416
1,22025,91,50.0,32,59,1,48,6706
1,2,91,35.3634,32,59,1,48,323
1,30559,91,75.0,32,59,1,48,4727
1,34871,91,90.0,32,226,1,48,4425
1,16974,91,60.0,32,226,1,48,5380
1,13389,91,22.0,32,226,1,48,8541
3,2465,87,40.0,3,110,2,5,564
1,8591,87,10.0,20,91,1,68,211
2,15332,87,35.3634,99,2,1,136,7299
1,20297,87,14.0,20,552,1,68,12344
3,9602,87,55.0,3,110,2,5,3905
1,10984,87,17.0,20,91,1,68,1724
8,174,87,13.0,43,2,1,5,270
3,2,87,50.0,8,143,3,9,4437
3,14104,87,50.0,8,2,3,9,4437
8,856,87,21.0,39,2,1,9,1572
3,2,87,36.0,8,217,1,88,442
8,19807,87,14.0,16,2,1,11,2713
1,34872,87,35.3634,15,648,1,22,15407
1,2,87,11.0,15,469,1,15,7158
8,34873,87,15.0,150,2,1,36,1583
1,34874,87,25.0,15,425,1,689,7002
8,174,87,15.0,25,2,1,36,2979
2,22300,87,35.3634,36,2,1,2,1892
1,14283,87,21.0,20,91,1,68,4409
1,7675,87,18.0,20,890,1,228,5148
3,26436,87,46.0,8,240,1,5,84
8,2,87,12.0,18,2,1,9,4872
3,44,87,39.0,3,385,5,40,3424
1,2,87,35.3634,15,487,1,378,6633
1,20059,87,18.0,15,25,1,33,6352
1,8270,87,14.0,15,374,1,121,3817
2,8884,85,9.0,24,2,1,54,1892
4,216,85,18.0,56,128,1,82,16160
5,6242,85,24.0,13,744,1,19,5350
2,983,85,10.0,90,2,1,54,1285
2,24995,85,8.0,90,2,1,39,1285
5,34875,85,10.0,38,242,1,1,15215
5,3287,85,11.0,38,242,1,15,3861
5,3287,85,11.0,38,242,1,1,3861
3,2,85,17.0,8,66,1,20,2679
3,18619,85,16.0,8,16,1,53,10599
3,34876,85,45.0,3,3,2,5,6300
3,2,85,30.0,8,217,1,70,2665
3,34877,85,42.0,8,8,4,40,2834
4,2,85,13.0,5,97,1,39,13171
3,11471,85,24.0,3,348,15,40,7657
5,4951,85,35.3634,38,2,1,39,5261
3,34878,85,24.0,8,17,4,5,6251
3,2,85,26.0,3,3,2,5,760
5,3511,85,12.0,38,243,1,39,1226
9,34879,85,13.0,93,227,1,11,10550
8,2,85,12.0,43,2,1,20,2126
3,2,85,15.0,8,9,1,5,12482
3,2,85,20.0,8,22,4,11,7543
1,2,85,18.0,28,70,1,15,12371
4,2,85,12.0,5,150,1,173,7086
1,139,85,26.0,28,70,1,15,4968
3,2,85,13.0,8,9,1,40,12482
2,27207,85,6.0,24,2,1,2,1892
3,2,85,22.0,8,92,1,47,1102
3,2,85,11.0,8,9,1,11,9113
9,2,83,8.0,93,227,1,11,7208
2,3410,83,15.0,84,2,1,39,3980
5,10063,83,14.0,27,46,1,11,8293
24,34880,83,25.0,166,2,1,277,14229
5,11345,83,12.0,27,46,1,5,5733
7,3014,83,30.0,10,346,1,5,3077
7,16988,83,15.0,11,118,1,3,625
7,2,83,12.0,11,11,1,87,13803
7,2,83,14.0,11,11,1,59,3376
3,27808,83,10.0,8,122,1,40,11507
3,9738,83,24.0,12,13,1,44,1349
5,2,83,12.0,27,46,1,11,4059
5,34881,83,12.0,27,432,1,39,2091
7,174,83,20.0,11,11,1,11,10065
3,23558,82,20.0,91,220,1,9,11679
24,31609,82,30.0,166,2,1,349,13029
5,2,82,10.0,27,46,1,9,643
5,1020,82,10.0,27,46,1,5,1344
7,34882,82,25.0,11,11,1,12,1350
2,34883,82,22.0,36,2,1,54,5829
5,2,82,12.0,27,46,1,5,8102
2,34884,82,12.0,2,2,1,2,639
2,34885,82,35.3634,2,2,1,2,16161
7,34886,82,19.0,11,11,1,11,16162
3,2,82,24.0,12,13,1,4,8899
7,34887,82,16.0,11,11,1,15,4960
5,34888,82,19.0,27,46,1,20,1544
3,2,82,16.0,12,13,1,196,15917
7,2,81,8.0,10,620,1,69,5310
11,34889,94,35.3634,115,2,1,53,12956
3,34890,85,20.0,30,151,13,16,5166
3,159,85,14.0,30,55,10,4,876
3,2,85,42.0,8,92,1,5,10679
3,2,85,28.0,8,260,7,47,2489
1,2,85,15.0,28,51,1,45,1235
12,2,85,10.0,41,2,1,20,5323
1,34891,85,10.0,28,51,1,15,4568
5,2,85,25.0,17,234,1,32,14846
5,34892,85,11.0,27,734,1,19,15319
5,34893,85,10.0,62,279,1,1,7339
3,2,85,25.0,8,16,1,34,4928
3,34894,85,30.0,8,69,1,32,3306
2,6369,85,22.0,99,2,1,136,2494
3,27,85,19.0,30,151,13,16,575
3,2,85,24.0,3,385,5,124,7602
12,2,85,11.0,41,2,1,20,16163
3,34895,85,35.0,8,23,4,11,4192
12,2,85,18.0,41,2,1,20,1250
4,876,85,12.0,5,12,1,88,2287
3,34896,85,28.0,8,92,1,101,1126
2,2,85,14.0,36,2,1,2,16164
3,2,85,11.0,8,78,1,4,892
2,34897,85,35.3634,84,2,1,54,16165
3,2,82,14.0,8,16,1,20,5698
3,38,82,18.0,8,76,4,8,1049
3,2,82,11.0,8,39,9,5,3299
17,2,82,23.0,68,2,1,67,14866
3,2,82,7.0,8,39,9,4,12355
7,14649,82,20.0,10,10,1,9,1252
3,18572,82,35.0,8,8,4,34,5209
4,6022,82,10.0,56,590,1,9,5954
3,2,82,12.0,8,39,9,34,6895
3,2,82,30.0,8,20,6,16,5410
3,2,82,10.0,8,39,9,11,2134
3,1647,82,10.0,8,39,9,1,2140
7,2,82,15.0,11,11,1,59,15478
7,1040,82,10.0,11,11,1,11,1003
2,2,82,10.0,116,2,1,2,8871
3,2,82,18.0,8,104,1,11,2433
4,34898,82,15.0,56,128,1,82,9619
4,9559,82,10.0,5,97,1,88,7359
3,2,82,22.0,8,52,4,5,1365
3,2,82,15.0,8,9,1,5,9003
3,107,82,48.0,8,69,1,5,8660
3,2,82,10.0,8,176,6,16,2501
3,2,82,34.0,8,16,1,40,6938
17,33582,82,21.0,68,2,1,11,15895
5,34899,87,35.3634,6,445,1,82,10725
2,7809,87,10.0,36,2,1,2,1042
2,17985,87,35.3634,176,2,1,54,3433
3,1408,87,19.0,8,52,4,9,849
1,217,87,16.0,44,662,1,104,10698
1,2,87,17.0,44,461,1,104,15315
3,9246,87,55.0,8,17,4,5,15316
1,2,87,35.3634,42,280,1,87,337
7,3752,87,25.0,11,11,1,47,4285
7,7176,87,9.0,10,802,1,12,6709
1,18204,87,22.0,44,662,1,104,4399
1,18205,87,25.0,44,662,1,104,2995
7,18206,87,15.0,11,11,1,263,11395
1,216,87,30.0,44,106,1,140,10238
1,212,87,15.0,44,203,1,104,2448
3,2,87,35.0,8,2,3,9,4277
5,18203,87,40.0,22,37,1,11,11716
5,8670,87,35.0,22,597,1,5,1876
5,3296,87,35.3634,6,7,1,50,549
7,13848,87,15.0,10,10,1,59,10242
3,2,87,20.0,8,462,1,9,2368
7,14150,87,12.0,10,346,1,12,5696
3,27,87,25.0,3,200,15,44,821
1,18207,87,13.0,44,203,1,104,8589
1,212,87,35.3634,44,203,1,104,11717
3,2,87,14.0,3,14,5,3,9461
2,876,87,20.0,176,2,1,2,6177
3,2,87,22.0,8,8,4,9,2998
1,30161,89,23.0,32,388,1,52,11796
5,487,89,60.0,63,175,1,39,607
5,1230,89,19.0,38,72,1,12,8031
5,1230,89,19.0,38,72,1,12,8031
1,2,89,19.0,32,388,1,52,1663
5,2,89,12.0,38,96,1,137,216
1,34900,89,35.3634,32,390,1,52,10483
3,34901,89,24.0,19,148,8,15,3931
1,2607,89,35.3634,32,63,1,52,9539
1,13472,89,30.0,32,949,1,52,9903
9,34902,89,17.0,86,345,1,141,15443
3,34903,89,24.0,19,148,8,16,4861
1,6355,89,35.3634,32,949,1,52,15539
1,34904,89,20.0,32,63,1,52,6296
9,2,89,16.0,86,400,1,20,1579
1,34905,89,35.3634,32,378,1,52,16166
9,12177,89,86.0,23,718,1,16,9346
1,34906,89,35.3634,32,949,1,52,16030
3,34907,89,50.0,8,64,1,5,4509
1,2,89,30.0,32,63,1,52,7742
9,34908,89,11.0,23,759,1,11,214
1,34909,89,35.3634,32,388,1,52,16167
1,2,89,24.0,32,390,1,52,9540
5,16980,90,22.0,76,269,1,20,8292
3,121,90,44.0,8,76,4,5,151
3,2,90,19.0,3,3,2,3,3915
12,34910,90,75.0,41,2,1,5,3588
5,34911,90,25.0,76,269,1,20,6200
5,10411,90,30.0,76,269,1,20,6200
3,47,90,30.0,8,162,14,50,2073
3,9129,90,30.0,8,2,3,11,1309
3,44,90,25.0,3,24,2,8,3497
3,5094,89,45.0,8,92,1,47,8476
7,8180,89,23.0,11,482,1,66,2602
1,34912,89,26.0,1,15,1,17,2095
7,29371,89,23.0,11,11,1,12,16168
22,34913,89,26.0,158,2,1,82,12119
14,103,89,15.0,52,2,1,64,9892
3,2,89,22.0,3,3,2,5,4400
3,2016,89,30.0,3,3,2,5,2528
3,34914,89,29.0,3,44,2,5,10884
3,34915,89,50.0,12,13,1,32,16169
3,9006,89,70.0,3,110,2,5,3058
3,34916,89,28.0,8,39,9,15,8287
3,2,89,16.0,8,317,6,39,3062
9,2,89,20.0,23,117,1,39,2432
1,20226,89,26.0,1,6,1,17,1995
12,6147,89,17.0,41,2,1,20,16170
3,27,89,25.0,3,44,2,4,5828
6,34097,89,16.0,9,2,1,4,4774
1,34917,89,22.0,32,193,1,102,792
1,2,89,35.0,32,226,1,48,15866
4,174,86,35.3634,5,150,1,13,10037
3,34918,86,33.0,12,13,1,25,4752
2,2341,86,15.0,47,2,1,54,1042
1,9783,86,19.0,28,51,1,1,781
3,34919,86,39.0,8,2,3,40,12381
3,29318,86,15.0,8,39,9,9,5435
3,12399,86,75.0,8,52,4,11,1971
1,27974,86,26.0,44,203,1,104,5456
1,212,86,18.0,44,203,1,104,7452
17,34920,86,17.0,68,2,1,173,517
1,15779,86,11.0,1,15,1,11,9312
3,103,86,10.0,85,2,1,4,7095
1,34921,86,18.0,44,206,1,86,539
4,174,86,21.0,5,5,1,13,1874
3,34922,86,40.0,8,274,1,224,550
1,15252,86,16.0,44,203,1,104,2360
3,4098,86,53.0,8,23,4,40,444
3,2,86,26.0,3,3,1,11,1588
3,6364,86,25.0,8,2,3,20,6205
3,8116,86,28.0,8,92,1,101,1126
1,10533,86,18.0,44,461,1,104,2361
2,34923,86,20.0,217,2,1,11,1035
1,34924,86,20.0,44,106,1,107,532
3,34925,86,38.0,8,182,11,9,3173
1,7118,86,15.0,15,310,1,158,6680
1,34926,86,11.0,20,627,1,15,9376
1,34713,86,18.0,44,203,1,104,9776
1,34744,86,12.0,44,106,1,82,3632
2,34927,90,25.0,36,2,1,2,1035
2,11933,90,15.0,116,2,1,266,1035
1,34928,90,24.0,32,388,1,52,1037
1,139,90,35.3634,32,59,1,48,831
3,34929,90,48.0,8,2,3,3,3849
5,2,90,22.0,17,257,1,32,7212
5,2,90,15.0,17,257,1,32,11439
5,2,90,22.0,38,281,1,27,16171
5,2,90,20.0,17,377,1,32,9238
5,3828,90,35.3634,27,282,1,39,917
5,2,90,35.3634,27,412,1,39,3615
5,1744,90,35.0,17,257,1,32,2254
5,1744,90,40.0,17,377,1,32,2254
3,6743,90,41.0,8,69,1,9,593
9,34930,90,60.0,64,613,1,67,6608
5,2,90,20.0,27,412,1,39,6877
3,2,90,22.0,8,2,1,154,16172
2,34931,90,19.0,36,2,1,2,8925
5,31025,90,14.0,38,75,1,495,1021
3,34417,90,35.0,8,2,3,11,2306
3,34932,90,21.0,8,39,9,9,822
25,856,90,30.0,195,2,1,5,7959
3,12433,90,50.0,8,296,4,5,9067
3,18288,90,32.0,8,2,3,9,7151
3,2,90,25.0,8,66,1,11,4406
3,2612,90,45.0,8,76,4,11,1737
1,34933,90,16.0,44,330,1,15,3892
3,15447,90,50.0,8,76,4,40,16173
3,2,90,39.0,8,76,4,5,1044
2,10963,90,15.0,2,2,1,2,2494
5,34934,90,75.0,6,7,1,5,4209
1,3668,90,49.0,32,226,1,48,282
3,1018,90,45.0,8,23,4,40,14017
3,2,90,50.0,8,180,3,40,4795
18,34935,90,25.0,78,657,1,4,4289
3,34936,90,75.0,8,8,4,9,7759
3,1468,90,26.0,19,525,8,30,501
3,2,90,16.0,30,55,10,30,89
3,2,90,21.0,30,291,12,233,2904
3,2,90,18.0,8,8,4,9,6744
3,2,90,24.0,8,16,1,9,1234
2,2,90,35.3634,36,2,1,2,671
2,12202,90,10.0,90,2,1,2,1890
5,7947,90,27.0,6,7,1,3,1626
2,19014,90,41.0,124,2,1,175,1404
2,11933,90,10.0,116,2,1,2,1404
3,27,90,39.0,8,36,1,11,3769
5,16625,90,35.0,17,257,1,32,5676
3,34937,90,55.0,19,168,8,47,4202
3,2,90,35.0,8,69,1,9,5805
5,34938,90,26.0,6,7,1,4,8587
3,34939,90,20.0,19,33,8,32,7136
3,6735,90,25.0,8,92,1,53,4463
8,6191,90,25.0,31,2,1,5,2668
3,31257,90,26.0,8,22,4,40,2257
1,2521,90,48.0,32,226,1,48,9358
31,2,90,17.0,196,2,1,47,3898
3,3874,90,90.0,8,2,3,9,599
3,398,90,74.0,8,17,4,11,4798
5,2,96,225.0,22,457,1,5,2308
5,2,96,2000.0,22,1185,1,5,8202
5,34940,96,35.3634,22,133,1,5,16174
5,2,96,575.0,22,748,1,5,1027
5,2,95,35.3634,22,1054,1,5,12161
5,34941,95,300.0,22,714,1,5,8902
5,2,95,400.0,22,714,1,5,1027
3,2,95,40.0,8,112,1,5,679
3,1029,95,38.0,8,188,4,82,471
3,7743,95,100.0,8,32,7,82,4945
5,2,95,200.0,22,133,1,5,1027
3,1580,95,50.0,8,76,4,82,771
5,2,94,35.3634,22,1055,1,5,12162
5,34942,94,35.3634,22,513,1,5,16174
3,445,94,32.0,8,104,1,11,550
3,4908,94,80.0,8,100,4,32,2214
3,2,94,150.0,8,2,3,9,4938
3,5536,94,60.0,8,112,1,5,679
5,2,94,1125.0,22,1185,1,5,8202
5,5952,94,85.0,22,248,1,5,2308
3,30892,94,130.0,8,32,7,82,4945
3,9061,94,120.0,8,336,3,9,7782
3,3697,94,33.0,8,64,1,47,1827
3,2,94,135.0,8,2,3,9,197
3,27289,94,40.0,8,17,4,11,4899
5,2,93,35.3634,22,133,1,5,13026
3,25911,89,23.0,8,16,1,44,5054
4,1100,89,25.0,5,473,1,157,7709
3,34943,89,30.0,8,122,1,298,5311
3,47,89,35.0,8,16,1,16,14525
8,24443,89,20.0,43,2,1,5,2850
3,47,89,27.0,8,619,1,11,4052
5,6207,89,15.0,76,328,1,137,4025
3,9940,89,44.0,8,240,1,5,13486
4,11575,89,25.0,56,508,1,15,3889
5,30095,89,42.0,76,269,1,5,10321
3,775,89,90.0,8,76,4,5,3153
8,34944,89,20.0,39,2,1,47,1572
3,25158,89,45.0,8,619,1,40,4052
3,2,89,20.0,8,76,4,11,4865
3,2,89,35.0,8,2,3,11,939
3,27,86,16.0,3,3,2,87,3718
1,34945,86,12.0,44,461,1,104,994
3,2,86,16.0,3,185,15,3,6431
1,7072,86,14.0,44,461,1,104,6653
3,34946,86,42.0,3,3,2,5,11944
7,34947,86,13.0,11,108,1,12,3486
6,31783,86,16.0,9,2,1,4,14454
3,34948,86,54.0,8,17,4,53,5355
3,47,86,24.0,8,42,3,20,6363
3,2,86,15.0,8,52,4,11,159
3,2,86,28.0,3,3,2,5,3247
3,7591,86,28.0,8,23,4,39,2938
6,4888,86,12.0,7,2,1,249,2939
4,2868,86,75.0,5,150,1,157,4908
1,314,86,14.0,44,662,1,104,7452
12,25470,86,13.0,259,2,1,20,11517
5,34949,86,16.0,76,341,1,20,5732
5,2,86,13.0,76,646,1,11,6643
5,30152,86,11.0,76,341,1,20,15054
1,212,86,14.0,44,662,1,104,16175
3,34950,86,19.0,19,33,8,9,14563
4,2,86,12.0,5,150,1,157,1986
3,2,86,12.0,8,176,6,20,8182
3,10000,86,10.0,8,39,9,20,8267
1,34951,86,13.0,44,461,1,104,343
1,28742,86,15.0,44,461,1,104,1000
1,103,86,15.0,44,461,1,104,16176
12,27,86,25.0,88,2,1,5,9944
7,34952,86,14.0,11,11,1,12,15391
4,304,86,11.0,56,128,1,82,4782
4,15418,93,63.0,5,398,1,192,4371
3,15814,93,35.0,19,148,8,53,2902
3,2,93,99.0,8,2,3,9,2930
3,2689,93,30.0,19,168,8,16,2057
3,2,93,140.0,19,148,8,32,1750
3,11459,93,55.0,19,33,8,32,3418
7,2,93,30.0,11,11,1,12,606
3,2,93,39.0,8,52,4,5,937
3,9394,93,72.0,8,143,3,9,7992
12,34953,92,27.0,41,2,1,20,602
3,6474,92,30.0,19,33,8,94,2902
3,2,92,18.0,19,33,8,3,2902
3,18675,92,40.0,19,168,8,9,11878
1,25808,92,26.0,15,262,1,133,12721
11,12655,92,100.0,33,2,1,15,12518
4,34954,92,50.0,56,649,1,15,4432
3,34955,92,39.0,30,288,10,4,219
3,2,92,50.0,8,93,3,9,12408
7,5123,92,90.0,11,477,1,12,2906
1,12897,92,37.0,15,374,1,121,1094
11,2,92,45.0,115,2,1,53,7403
3,2,89,65.0,8,2,3,9,2445
8,8748,89,21.0,43,2,1,11,1572
3,107,89,52.0,8,2,3,9,2394
3,2,89,60.0,8,2,3,47,4938
9,22723,89,45.0,23,783,1,5,3714
8,34956,89,29.0,14,2,1,67,270
5,12299,88,35.3634,22,513,1,5,4049
7,4822,88,15.0,11,108,1,12,5145
3,2,88,22.0,19,178,8,70,587
3,2,88,12.0,19,33,8,16,2798
3,30304,88,20.0,8,769,1,11,334
5,2,88,70.0,22,321,1,5,2308
3,34957,88,15.0,8,104,1,11,6285
3,2,88,18.0,8,66,1,11,16177
5,243,88,60.0,22,247,1,5,5071
5,4545,88,43.0,49,668,1,47,2764
8,35,88,15.0,18,2,1,36,8905
8,15692,88,17.0,43,2,1,11,980
3,47,88,20.0,8,36,1,20,8780
3,2,88,35.3634,19,178,8,8,3550
8,3868,88,23.0,60,2,1,47,3863
3,1018,90,46.0,8,336,3,16,5514
10,4712,90,28.0,74,2,1,43,12327
3,19693,90,65.0,3,183,2,5,2233
3,3328,90,60.0,3,44,2,5,3905
5,2,90,18.0,38,727,1,354,16178
3,34958,90,50.0,3,24,2,5,11236
11,2,90,45.0,170,2,1,16,16179
4,32348,90,188.0,5,12,1,13,4921
11,2,90,16.0,170,2,1,9,7612
8,32498,90,20.0,18,2,1,9,4872
